district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Long Beach Unified,Addams Elementary,5320 Pine Avenue Long Beach CA 90805-5930,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.8535818571429,-118.191633816327
Long Beach Unified,Bancroft Middle,5301 East Centralia Street Long Beach CA 90808-1432,6.699999999999999,ppb,TRUE,tested,Long Beach,Los Angeles County,33.839651,-118.129302
Long Beach Unified,Beach High-Intensive Learning Program,3701 East Willow St. Long Beach CA 90815-1732,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8031931,-118.1216896
Long Beach Unified,Bethune,2101 San Gabriel Avenue Long Beach CA 90810,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7934270764983,-118.223814635948
Long Beach Unified,Bethune Elementary,2101 San Gabriel Avenue Long Beach CA 90810,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7934270764983,-118.223814635948
Long Beach Unified,Birney Elementary,710 West Spring Street Long Beach CA 90806-1413,9.48,ppb,TRUE,tested,Long Beach,Los Angeles County,33.8116475,-118.196976
Long Beach Unified,Bobbie Smith Elementary,565 East Hill Street Long Beach CA 90806-4457,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7971981666667,-118.18571975
Long Beach Unified,Bryant Elementary,4101 East Fountain Street Long Beach CA 90804-3022,5.61,ppb,TRUE,tested,Long Beach,Los Angeles County,33.7839912,-118.145096154826
Long Beach Unified,Buffum Total Learning Center,2350 Ximeno Avenue Long Beach CA 90815,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.800449755102,-118.140954469388
Long Beach Unified,Burbank Elementary,501 Junipero Avenue Long Beach CA 90814-1031,6.4,ppb,TRUE,tested,Long Beach,Los Angeles County,33.7727109693878,-118.163970897959
Long Beach Unified,Burcham Elementary,5610 East Monlaco Road Long Beach CA 90808-2627,10,ppb,TRUE,tested,Long Beach,Los Angeles County,33.822129751633,-118.122959411665
Long Beach Unified,Cabrillo High,2001 Santa Fe Avenue Long Beach CA 90810-4068,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7937391,-118.217638224287
Long Beach Unified,Cambodian Christian School K-12,2474 Pacific Avenue Long Beach CA 90806,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.802057244898,-118.19361077551
Long Beach Unified,Carver Elementary,5335 East Pavo Street Long Beach CA 90808-3599,5.449999999999999,ppb,TRUE,tested,Long Beach,Los Angeles County,33.81232255,-118.127861136294
Long Beach Unified,Colin L Powell Academy for Success,150 Victoria Street Long Beach CA 90805-2147,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8647699335684,-118.203442355511
Long Beach Unified,Cubberley K-8,3200 Monogram Avenue Long Beach CA 90808-4189,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.815256,-118.102591
Long Beach Unified,Dooley Elementary,5075 Long Beach Boulevard Long Beach CA 90805-6345,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.8476931,-118.195038092428
Los Angeles Unified,"Dr. Lawrence H. Moore Math, Science, Technology Academy",1321 East 61st Street Los Angeles CA 90001-1218,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8656277959184,-118.176045571429
Long Beach Unified,Edison Elementary,625 Maine Avenue Long Beach CA 90802-1143,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.7738242758621,-118.20049041954
Long Beach Unified,Educational Partnership High,1794 Cedar Avenue Long Beach CA 90813-1770,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7896700408163,-118.194958877551
Long Beach Unified,Elm Head Start,1425 Elm Avenue Long Beach CA 90813,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7843524489796,-118.188091734694
Long Beach Unified,Emerson Parkside Academy,2625 Josie Avenue Long Beach CA 90815-1511,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.8037773673469,-118.105381020408
Long Beach Unified,"Ernest S. McBride, Sr. High",7025 East Parkcrest Street Long Beach CA 90808-2319,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8303115,-118.130529
Long Beach Unified,Eunice Sato Academy of Math and Science,1100 Iroquois Ave Long Beach CA 90815-4649,5.8,ppb,TRUE,tested,Long Beach,Los Angeles County,33.7809384221106,-118.106075954774
Long Beach Unified,First Baptist Church School K-12,1000 Pine Avenue Long Beach CA 90813,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.779096,-118.192277
Long Beach Unified,Franklin Classical Middle,540 Cerritos Avenue Long Beach CA 90802-1623,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.773723755102,-118.177873
Long Beach Unified,Gant Elementary,1854 Britton Drive Long Beach CA 90815-3231,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.7900427048921,-118.119145179748
Long Beach Unified,Grant Elementary,1225 East 64th Street Long Beach CA 90805-2534,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.8710751809045,-118.174923271357
Long Beach Unified,Hamilton Middle,1060 East 70th Street Long Beach CA 90805-1008,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8809089,-118.179612696195
Long Beach Unified,Harte Elementary,1671 East Phillips Street Long Beach CA 90805-4811,6.9,ppb,TRUE,tested,Long Beach,Los Angeles County,33.8588153032084,-118.171735630882
Long Beach Unified,Helen Keller Middle,7020 East Brittain Street Long Beach CA 90808-2301,NA,NA,FALSE,tested,Long Beach,Los Angeles County,33.8253087959184,-118.096931020408
Long Beach Unified,Henry,3720 Canehill Avenue Long Beach CA 90808-2201,NA,NA,NA,not tested,Long Beach,Los Angeles County,33.8255905306122,-118.110339346939
