district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Ukiah Unified,Accelerated Achievement Academy,1031 North State Street Ukiah CA 95482-3413,NA,NA,FALSE,tested,NA,Mendocino County,39.1627560998656,-123.210064631175
Arena Union Elementary,Arena Elementary,20 School Street Point Arena CA 95468-0020,NA,NA,NA,not tested,Point Arena,Mendocino County,38.9117946995116,-123.692830413588
Willits Unified,Baechtel Grove Middle,1150 Magnolia Street Willits CA 95490-4209,NA,NA,FALSE,tested,Willits,Mendocino County,39.4003692072087,-123.353048052249
Willits Unified,Blosser Lane Elementary,1275 Blosser Lane Willits CA 95490-4163,6.3,ppb,TRUE,tested,Willits,Mendocino County,39.3993392743101,-123.359572910808
Willits Unified,Brookside Elementary,Spruce and Lincoln Way Willits CA 95490,5.1,ppb,TRUE,tested,Willits,Mendocino County,39.411958,-123.361987
Fort Bragg Unified,Dana Gray Elementary,1197 East Chestnut Street Fort Bragg CA 95437-4503,NA,NA,NA,not tested,Fort Bragg,Mendocino County,39.4364301020408,-123.790779836735
Ukiah Unified,Eagle Peak Middle,8601 West Road Redwood Valley CA 95470-9584,NA,NA,FALSE,tested,,Mendocino County,39.266476040201,-123.219752175879
Fort Bragg Unified,Fort Bragg High,300 Dana Street Fort Bragg CA 95437-4522,NA,NA,NA,not tested,Fort Bragg,Mendocino County,39.4380274,-123.788531296
Ukiah Unified,Frank Zeek Elementary,1060 North Bush Street Ukiah CA 95482-3865,5.3,ppb,TRUE,tested,NA,Mendocino County,39.1613914287387,-123.214681141806
Ukiah Unified,Grace Hudson Elementary,251 Jefferson Lane Ukiah CA 95482-6617,NA,NA,FALSE,tested,NA,Mendocino County,39.1236496966034,-123.20900215278
Laytonville Unified,Laytonville Elementary and Middle School,150 Ramsey Road Laytonville CA 95454-0325,NA,NA,NA,not tested,NA,Mendocino County,39.685221,-123.4835835
Laytonville Unified,Laytonville High,250 Branscomb Road Laytonville CA 95454-0325,NA,NA,NA,not tested,NA,Mendocino County,39.674906,-123.531264
Fort Bragg Unified,Noyo High (Continuation),250 South Sanderson Way Fort Bragg CA 95437-4532,NA,NA,NA,not tested,Fort Bragg,Mendocino County,39.4396597142857,-123.790858918367
Ukiah Unified,Oak Manor Elementary,400 Oak Manor Drive Ukiah CA 95482-5120,9.3,ppb,TRUE,tested,NA,Mendocino County,39.1483256666667,-123.192401969697
Mendocino County Office of Education,Orr Creek,1011 Low Gap Road Ukiah CA 95482,NA,NA,NA,not tested,NA,Mendocino County,39.1616540196109,-123.222145138064
Arena Union Elementary,Pacific Community Charter,10 Lake Street Point Arena CA 95468,NA,NA,NA,not tested,Point Arena,Mendocino County,38.9131757695696,-123.692897003041
Point Arena Joint Union High,Point Arena High,270 Lake Street Point Arena CA 95468-0007,NA,NA,NA,not tested,Point Arena,Mendocino County,38.9144034320497,-123.699892869014
Ukiah Unified,Pomolita Middle,740 North Spring Street Ukiah CA 95482-3937,NA,NA,FALSE,tested,NA,Mendocino County,39.1550118163265,-123.216050040816
Ukiah Unified,Preschool Village,1100 North Bush St. Ukiah CA 95482,NA,NA,NA,not tested,NA,Mendocino County,39.16453,-123.215176
