district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Alisal Union,Alisal Community,1437 Del Monte Avenue Salinas CA 93905-1902,NA,NA,NA,not tested,Salinas,Monterey County,36.6820738736639,-121.604923992608
Salinas Union High,Alisal High,777 Williams Road Salinas CA 93905-1907,NA,NA,NA,not tested,Salinas,Monterey County,36.6811125918367,-121.604595612245
Aromas/San Juan Unified,Aromas,365 Vega Street Aromas CA 95004-0216,6.9,ppb,TRUE,tested,NA,Monterey County,36.8896740612245,-121.644161081633
Monterey County Office of Education,Bard Blades Elementary,1145 Acosta Salinas CA 93905,NA,NA,NA,not tested,Salinas,Monterey County,36.6804723103448,-121.617519172414
Alisal Union,Bardin Elementary,425 Bardin Road Salinas CA 93905-3025,NA,NA,NA,not tested,Salinas,Monterey County,36.6740832885455,-121.601988775102
Big Sur Unified,Big Sur Charter,135 Webster Street Monterey CA 93940-3119,NA,NA,FALSE,tested,Monterey,Monterey County,36.5961498888889,-121.894299888889
Big Sur Unified,Big Sur Charter,304 Foam Street Monterey CA 93940-3119,NA,NA,NA,not tested,Monterey,Monterey County,36.6111679166667,-121.898599166667
Salinas City Elementary,Boronda Meadows,915 Larkin Street Salinas CA 93907-2532,NA,NA,FALSE,tested,Salinas,Monterey County,36.6897483,-121.6598102
Carmel Unified,Carmel Adult,8421 Carmel Valley Road Carmel CA 93923,NA,NA,FALSE,tested,NA,Monterey County,36.535958,-121.858099
Carmel Unified,Carmel Child Development Center,8460 Carmel Valley Road Carmel CA 93923-9538,NA,NA,FALSE,tested,NA,Monterey County,36.535958,-121.858099
Carmel Unified,Carmel High,3600 Ocean Avenue Carmel CA 93923,NA,NA,FALSE,tested,Carmel-by-the-Sea,Monterey County,36.5551375,-121.9201483
Carmel Unified,Carmel River Elementary,Monte Verde Street and 15th Avenue Carmel CA 93923,9,ppb,TRUE,tested,Carmel-by-the-Sea,Monterey County,36.5603497234043,-121.924329329787
Carmel Unified,Carmel Valley High,27335 Schulte Road Carmel CA 93923-9537,NA,NA,FALSE,tested,NA,Monterey County,36.528085,-121.830604
Salinas Union High,Carr Lake Community Day,10 Sherwood Place Salinas CA 93906-4010,NA,NA,NA,not tested,Salinas,Monterey County,36.6873813946986,-121.646338464112
North Monterey County Unified,Castroville Elementary,11161 Merritt Street Castroville CA 95012-3498,NA,NA,NA,not tested,NA,Monterey County,36.7630297346939,-121.75423477551
Monterey Peninsula Unified,Central Coast High,200 Coe Avenue Seaside CA 93955-6588,NA,NA,FALSE,tested,Seaside,Monterey County,36.6298470362887,-121.835494339146
Greenfield Union Elementary,Cesar Chavez Elementary,250 Apple Avenue Greenfield CA 93927-5354,NA,NA,NA,not tested,Greenfield,Monterey County,36.3318720055624,-121.231704539239
Alisal Union,Cesar E. Chavez Elementary,1225 Towt Street Salinas CA 93905-4125,NA,NA,NA,not tested,Salinas,Monterey County,36.6878499299374,-121.603079484712
King City Union,Chalone Peaks Middle,667 Meyer St King City CA 93930-2919,NA,NA,FALSE,tested,King City,Monterey County,36.2213897,-121.1346625
Chualar Union,Chualar Elementary,24285 Lincoln Street Chualar CA 93925-0188,NA,NA,FALSE,tested,NA,Monterey County,36.5713418958333,-121.516264340278
Pacific Grove Unified,Community High (Continuation),1004 David Avenue Pacific Grove CA 93950-4924,NA,NA,FALSE,tested,Pacific Grove,Monterey County,36.6140036938775,-121.910686632653
Alisal Union,Creekside Elementary,1770 Kittery Street Salinas CA 93906-5080,NA,NA,NA,not tested,Salinas,Monterey County,36.70427,-121.611601
King City Union,Del Rey Elementary,502 King Street King City CA 93930-3232,NA,NA,FALSE,tested,King City,Monterey County,36.2154301632653,-121.135151244898
Monterey Peninsula Unified,Del Rey Woods Elementary,1281 Plumas Avenue Seaside CA 93955-6202,12,ppb,TRUE,tested,Del Rey Oaks,Monterey County,36.5982711,-121.839561836951
