district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Rosemead Elementary,Emma W. Shuey Elementary,8472 East Wells Street Rosemead CA 91770-1600,NA,NA,NA,not tested,NA,NA,NA,NA
Rosemead Elementary,Encinita Elementary,4515 North Encinita Avenue Rosemead CA 91770-1433,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.0872062745071,-118.067760849661
Rosemead Elementary,"Encinita Elementary, Savannah Elementary and Muscatel Middle School","3907 Rosemead Blvd, Rosemead, CA 91770",NA,NA,NA,exempt,Rosemead,Los Angeles County,34.0734056,-118.0730992
Rosemead Elementary,Mildred B. Janson Elementary,8628 East Marshall Rosemead CA 91770-1814,NA,NA,NA,not tested,NA,NA,NA,NA
Rosemead Elementary,Muscatel Middle,4201 North Ivar Avenue Rosemead CA 91770-1322,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.082697,-118.075596
Rosemead Elementary,Savannah Elementary,3720 North Rio Hondo Avenue Rosemead CA 91770-2043,NA,NA,NA,not tested,Rosemead,Los Angeles County,34.0760594489796,-118.064301612245
