district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Delano Union Elementary,Albany Park Elementary,235 West 20th Avenue Delano CA 93215-1352,NA,NA,FALSE,tested,NA,Kern County,35.7832253061224,-119.26168477551
Delano Union Elementary,Almond Tree Middle,200 West 15th Avenue Delano CA 93215-1816,NA,NA,FALSE,tested,NA,Kern County,35.773978,-119.260873
Delano Union Elementary,Cecil Avenue Math and Science Academy,1430 Cecil Avenue Delano CA 93215-1444,NA,NA,FALSE,tested,NA,Kern County,35.7757786565657,-119.241580161616
Delano Union Elementary,Del Vista Math and Science Academy,710 Quincy Street Delano CA 93215-3044,NA,NA,FALSE,tested,NA,Kern County,35.7662559736842,-119.234320473684
Delano Union Elementary,Fremont Elementary,1318 Clinton Street Delano CA 93215-2139,NA,NA,FALSE,tested,NA,Kern County,35.7718100306122,-119.255915581633
Delano Union Elementary,Harvest Elementary,1320 Vassar Avenue Delano CA 93215-3872,NA,NA,FALSE,tested,NA,NA,NA,NA
Delano Union Elementary,La Vina Middle,1331 Browning Road Delano CA 93215-9497,NA,NA,FALSE,tested,NA,Kern County,35.725198,-119.223124
Delano Union Elementary,Morningside,2100 Summer Drive Delano CA 93215-4794,NA,NA,FALSE,tested,NA,Kern County,35.787129,-119.227566
Delano Union Elementary,Nueva Vista Language Academy,120 Garces Highway Delano CA 93215-3328,NA,NA,FALSE,tested,NA,Kern County,35.7612967349822,-119.256607000149
Delano Union Elementary,Pioneer,1001 Hiett Avenue Delano CA 93215-9530,NA,NA,FALSE,tested,NA,Kern County,35.775863,-119.267407
Delano Union Elementary,Princeton Street Elementary,1959 Princeton Street Delano CA 93215-1523,NA,NA,FALSE,tested,NA,Kern County,35.761418,-119.236415
Delano Union Elementary,Terrace Elementary,1999 Norwalk Street Delano CA 93215-1458,NA,NA,FALSE,tested,NA,Kern County,35.783034,-119.24102
