district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Santa Monica-Malibu Unified,Edison Elementary,2402 Virginia Avenue Santa Monica CA 90404-5204,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0242373797046,-118.466154298964
Santa Monica-Malibu Unified,Franklin Elementary,2400 Montana Avenue Santa Monica CA 90403-2124,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.03938,-118.486169
Santa Monica-Malibu Unified,Grant Elementary,2368 Pearl Street Santa Monica CA 90405-2853,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0190167,-118.462434668119
Santa Monica-Malibu Unified,John Adams Middle,2425 16th Street Santa Monica CA 90405-2621,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0130197247648,-118.470040020959
Santa Monica-Malibu Unified,John Muir Elementary,2526 Sixth Street Santa Monica CA 90405-3811,NA,NA,FALSE,tested,NA,NA,NA,NA
Santa Monica-Malibu Unified,Juan Cabrillo Elementary,30237 Morning View Drive Malibu CA 90265-3616,NA,NA,FALSE,tested,NA,Los Angeles County,34.025465,-118.829529
Santa Monica-Malibu Unified,Lincoln Middle,1501 California Avenue Santa Monica CA 90403-4305,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.029067,-118.489457
Santa Monica-Malibu Unified,Malibu High,30215 Morning View Drive Malibu CA 90265-3616,NA,NA,FALSE,tested,NA,Los Angeles County,34.0244991423163,-118.82868207033
Santa Monica-Malibu Unified,McKinley Elementary,2401 Santa Monica Boulevard Santa Monica CA 90404-2044,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0316726315789,-118.476180105263
Santa Monica-Malibu Unified,Olympic High (Continuation),721 Ocean Park Boulevard Santa Monica CA 90405-3811,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0061374659743,-118.477872038857
Santa Monica-Malibu Unified,Pine Street School,731 Pine St. Santa Monica CA 90405,NA,NA,FALSE,tested,Santa Monica,Los Angeles County,34.0075471725109,-118.478789340366
Santa Monica-Malibu Unified,Point Dume Elementary,6955 Fernhill Drive Malibu CA 90265-4238,NA,NA,FALSE,tested,NA,Los Angeles County,34.0115372311955,-118.801102719589
Santa Monica-Malibu Unified,Roosevelt Elementary,801 Montana Avenue Santa Monica CA 90403-1502,5.9,ppb,TRUE,tested,Santa Monica,Los Angeles County,34.0380642,-118.4880168
Santa Monica-Malibu Unified,Santa Monica Alternative (K-8),2525 Fifth Street Santa Monica CA 90405-3703,NA,NA,FALSE,tested,NA,NA,NA,NA
Santa Monica-Malibu Unified,Santa Monica High,601 Pico Boulevard Santa Monica CA 90405-1224,5.6,ppb,TRUE,tested,Santa Monica,Los Angeles County,34.0218868,-118.4649637
Santa Monica-Malibu Unified,Webster Elementary,3602 Winter Canyon Malibu CA 90265-4835,NA,NA,FALSE,tested,NA,Los Angeles County,34.0378076245647,-118.699384732135
Santa Monica-Malibu Unified,Will Rogers Elementary,2401 14th Street Santa Monica CA 90405-2615,8.7,ppb,TRUE,tested,Santa Monica,Los Angeles County,34.011864,-118.471529
