district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Castro Valley Unified,Alma Preschool,4400 Alma Avenue Castro Valley CA 94546-3104,NA,NA,NA,not tested,NA,Alameda County,37.7078153959732,-122.072155114094
Castro Valley Unified,Canyon Middle,19600 Cull Canyon Road Castro Valley CA 94552-3715,NA,NA,NA,not tested,NA,Alameda County,37.7062653587818,-122.05420800647
Castro Valley Unified,Canyon Middle School,"19600 Cull Canyon Rd., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Castro Valley Adult and Career Education,4430 Alma Avenue Castro Valley CA 94546-4704,NA,NA,NA,not tested,NA,Alameda County,37.70834695,-122.070910918706
Castro Valley Unified,Castro Valley Adult School w/Alma Pre-School,"4430 Alma Ave, Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Castro Valley Elementary,20185 San Miguel Avenue Castro Valley CA 94546-0146,NA,NA,NA,not tested,NA,Alameda County,37.697829,-122.081038
Castro Valley Unified,Castro Valley Elementary School,"20185 San Miguel Ave., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Castro Valley High,19400 Santa Maria Avenue Castro Valley CA 94546-3400,NA,NA,NA,not tested,NA,Alameda County,37.705047,-122.078419
Castro Valley Unified,Castro Valley Virtual Academy,18400 Clifton Way Castro Valley CA 94546-2020,NA,NA,NA,not tested,NA,Alameda County,37.712859,-122.092855
Castro Valley Unified,Chabot Elementary School,"19104 Lake Chabot Rd, Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Chester W. Morrison Elementary,"19400 Santa Maria Ave., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Creekside Middle,19722 Center Street Castro Valley CA 94546-4704,NA,NA,NA,not tested,NA,Alameda County,37.69906245,-122.058946196194
Castro Valley Unified,Creekside Middle School,"19722 Center Street, Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Independent Elementary,21201 Independent School Road Castro Valley CA 94552-4826,NA,NA,NA,not tested,NA,NA,NA,NA
Castro Valley Unified,Independent Elementary School,"21201 Independent School Rd., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Jensen Ranch Elementary,20001 Carson Lane Castro Valley CA 94552-1001,NA,NA,NA,not tested,NA,NA,NA,NA
Castro Valley Unified,Jensen Ranch Elementary School,"20001 Carson Ln., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Marshall Elementary,20111 Marshall Street Castro Valley CA 94546-4656,NA,NA,NA,not tested,NA,Alameda County,37.6983042,-122.066396376465
Castro Valley Unified,Marshall Elementary School,"20111 Marshall St., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Palomares Elementary,6395 Palo Verde Road Castro Valley CA 94552-9708,NA,NA,NA,not tested,NA,NA,NA,NA
Castro Valley Unified,Palomares Elementary School,"6395 Palo Verde Rd., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Proctor Elementary,17520 Redwood Road Castro Valley CA 94546-1434,NA,NA,NA,not tested,NA,Alameda County,37.6949712,-122.0738192
Castro Valley Unified,Proctor Elementary School,"17520 Redwood Rd., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Redwood Continuation High,18400 Clifton Castro Valley CA 94546-0146,NA,NA,NA,not tested,NA,Alameda County,37.712859,-122.092855
Castro Valley Unified,Redwood High School,"18400 Clifton Way, Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Roy A. Johnson High,18400 Clifton Wy Castro Valley CA 94546-0146,NA,NA,NA,not tested,NA,Alameda County,37.712859,-122.092855
Castro Valley Unified,Stanton Elementary,2644 Somerset Avenue Castro Valley CA 94546-4016,NA,NA,NA,not tested,NA,Alameda County,37.70055225,-122.093600602146
Castro Valley Unified,Stanton Elementary School,"2644 Somerset Ave., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
Castro Valley Unified,Vannoy Elementary,5100 Vannoy Castro Valley CA 94546-0146,NA,NA,NA,not tested,NA,Alameda County,37.706728,-122.059388
Castro Valley Unified,Vannoy Elementary School,"5100 Vannoy Ave., Castro Valley CA94546",NA,NA,NA,exempt,NA,NA,NA,NA
