district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Clovis Unified,Alta Sierra Intermediate,380 West Teague Avenue Clovis CA 93611-8332,NA,NA,FALSE,tested,Clovis,Fresno County,36.8599167337821,-119.718405204131
Clovis Unified,Buchanan High,1560 North Minnewawa Avenue Clovis CA 93611-7698,NA,NA,FALSE,tested,Clovis,Fresno County,36.8468604,-119.7110909
Clovis Unified,Bud Rank Elementary,3650 Powers Avenue Clovis CA 93619-5900,NA,NA,FALSE,tested,Clovis,Fresno County,36.8627185948239,-119.641996679759
Clovis Unified,Cedarwood Elementary,2851 Palo Alto Avenue Clovis CA 93611-6831,NA,NA,FALSE,tested,Clovis,Fresno County,36.8342590538382,-119.66218458364
Clovis Unified,Center for Advanced Research & Technology,2555 Clovis Ave. Clovis CA 93612,NA,NA,FALSE,tested,Clovis,Fresno County,36.8039640439698,-119.700176251805
Clovis Unified,Century Elementary,965 North Sunnyside Avenue Clovis CA 93611-8171,NA,NA,FALSE,tested,Clovis,Fresno County,36.8181449504339,-119.690814953157
Clovis Unified,Clark Intermediate,902 Fifth Street Clovis CA 93612-1311,NA,NA,FALSE,tested,NA,NA,NA,NA
Clovis Unified,Clovis Community Day Elementary,1665 David East Cook Way Clovis CA 93611-0581,NA,NA,FALSE,tested,Clovis,Fresno County,36.8364409489826,-119.687772299436
Clovis Unified,Clovis Community Day Secondary,1655 David East Cook Way Clovis CA 93611-0581,NA,NA,FALSE,tested,Clovis,Fresno County,36.8364393403843,-119.687887098431
Clovis Unified,Clovis East High,2940 Leonard Avenue Clovis CA 93611-8474,NA,NA,FALSE,tested,NA,NA,NA,NA
Clovis Unified,Clovis Elementary,1100 Armstrong Avenue Clovis CA 93611-7428,NA,NA,FALSE,tested,Clovis,Fresno County,36.817968,-119.673061
Clovis Unified,Clovis High,1055 Fowler Avenue Clovis CA 93611-2062,9.7,ppb,TRUE,tested,Clovis,Fresno County,36.817204785116,-119.68205848564
Clovis Unified,Clovis North High,2770 East International Avenue Fresno CA 93730-5400,NA,NA,FALSE,tested,Fresno,Fresno County,36.8896283,-119.7329452
