district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
William S. Hart Union High,Academy of the Canyons,26455 Rockwell Canyon Road Santa Clarita CA 91355-1803,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4081668564124,-118.567916922489
William S. Hart Union High,Arroyo Seco Junior High,27171 North Vista Delgado Drive Valencia CA 91354-2244,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4396762,-118.5382814
William S. Hart Union High,Bowman (Jereann) High (Continuation),21508 Centre Pointe Parkway Santa Clarita CA 91350-2947,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4128953,-118.5005126
William S. Hart Union High,Canyon High,19300 West Nadal Street Canyon Country CA 91351-1253,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.429794257527,-118.472161508739
William S. Hart Union High,Golden Valley High,27051 Robert C. Lee Parkway Santa Clarita CA 91321-0500,NA,NA,FALSE,tested,NA,NA,NA,NA
William S. Hart Union High,La Mesa Junior High,26623 May Way Santa Clarita CA 91351-5577,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.408623,-118.4809711
William S. Hart Union High,Learning Post High (Alternative),26455 Rockwell Canyon Rd Santa Clarita CA 91355-1803,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4081668564124,-118.567916922489
William S. Hart Union High,Mission View Public,26334 Citrus Street Santa Clarita CA 91355-5323,NA,NA,NA,not tested,Santa Clarita,Los Angeles County,34.416062,-118.553233
William S. Hart Union High,Opportunities for Learning - Santa Clarita,320 North Halstead Strt Suite 200 Pasadena CA 91107-3151,NA,NA,NA,not tested,NA,NA,NA,NA
William S. Hart Union High,Placerita Junior High,25015 North Newhall Avenue Newhall CA 91321-1098,7.5,ppb,TRUE,tested,Santa Clarita,Los Angeles County,34.3897536540909,-118.540909447742
William S. Hart Union High,Rancho Pico Junior High,26250 West Valencia Boulevard Stevenson Ranch CA 91381-0663,NA,NA,FALSE,tested,NA,Los Angeles County,34.4020071888257,-118.59458295694
William S. Hart Union High,Rio Norte Junior High,28771 Rio Norte Drive Santa Clarita CA 91354-1700,NA,NA,FALSE,tested,NA,Los Angeles County,34.4591762363811,-118.55790488052
William S. Hart Union High,Santa Clarita Valley International,28060 Hasley Canyon Road Suite 200 Castaic CA 91384-4577,NA,NA,FALSE,tested,NA,NA,NA,NA
William S. Hart Union High,Saugus High,21900 Centurion Way Saugus CA 91350-1607,6.1,ppb,TRUE,tested,Santa Clarita,Los Angeles County,34.443711,-118.51863
William S. Hart Union High,Sequoia School,21445 Centre Pointe Parkway Santa Clarita CA 91350-2684,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4136675261001,-118.514336055753
William S. Hart Union High,Sierra Vista Junior High,19425 West Stillmore Street Canyon Country CA 91351-2750,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.4184861428605,-118.47434200051
William S. Hart Union High,Valencia High,27801 North Dickason Drive Valencia CA 91355-1208,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.439115,-118.563179
William S. Hart Union High,West Ranch High,26255 West Valencia Boulevard Valencia CA 91381-0664,NA,NA,FALSE,tested,NA,NA,NA,NA
William S. Hart Union High,William S. Hart High,24825 North Newhall Avenue Newhall CA 91321-1576,NA,NA,FALSE,tested,Santa Clarita,Los Angeles County,34.3840554,-118.5361332
